	CHRF_R_02_056_35	CHRF_R_02_056_02	s01_016_31	PID_1316_01-038-03	PID_1316_02-115-31	s01_038_31	PID_1316_03-012-01	CHRF_01_056_02	PID_1316_03-038-01	PID_1316_03-016-01	CHRF_03_063_01	PID_1316_02-111-31	PID_1316_02-029-02	PID_1316_01-056-01	PID_1316_01-115-01	PID_1316_01-046-33	CHRF_02_061_02	PID_1316_01-111-33	PID_1316_R-02-070-35	PID_1316_R-02-070-02	A01_008_01	PID_1316_02-012-01	PID_1316_01-046-01	PID_1316_02-093-02	PID_1316_02-038-01	CHRF_02_063_01	s01_016_03	PID_1316_02-111-03	s01_023_35	PID_1316_02-070-35	PID_1316_03-038-03	PID_1316_03-016-03	PID_1316_02-111-33	PID_1316_01-012-01	A02_008_01	PID_1316_01-093-02	PID_1316_03-111-01	A01_007_35	PID_1316_01-111-03	PID_1316_03-115-01	PID_1316_01-070-35	PID_1316_01-070-02	PID_1316_02-038-03	PID_1316_02-016-03	PID_1316_01-061-01	PID_1316_01-115-31	CHRF_02_056_35	PID_1316_01-111-31	A01_008_03	PID_1316_01-056-31	PID_1316_03-061-03	PID_1316_02-111-01	A01_048_01	s01_038_01	PID_1316_02-115-01	s01_016_01	CHRF_02_056_01	PID_1316_01-061-02	PID_1316_D-01-111-01	PID_1316_01-115-32	CHRF_R_02_056_31	PID_1316_01-039-33	PID_1316_02-115-02	s01_038_35	PID_1316_01-034-31	PID_1316_02-111-02	s01_023_03	PID_1316_01-016-02	PID_1316_01-039-01	PID_1316_01-038-02	PID_1316_01-093-01	s01_023_31	PID_1316_01-012-02	s01_029_01	s01_029_36	PID_1316_03-063-03	PID_1316_01-070-01	PID_1316_01-063-01	CHRF_02_063_32	CHRF_02_063_02	CHRF_02_063_35	A01_007_31	PID_1316_02-093-01	PID_1316_01-063-31	PID_1316_02-038-02	s02_007_01	PID_1316_02-012-02	CHRF_R_03_056_01	CHRF_03_061_01	PID_1316_02-070-01	s01_023_01	PID_1316_01-012-32	PID_1316_01-039-31	PID_1316_01-093-31	s01_008_02	CHRF_01_063_32	s01_020_01	PID_1316_03-093-01	PID_1316_01-034-01	PID_1316_R-03-070-01	PID_1316_01-039-03	CHRF_02_061_01	PID_1316_03-070-01	PID_1316_01-063-03	PID_1316_01-115-02	PID_1316_01-111-02	PID_1316_02-029-36	PID_1316_02-029-01	PID_1316_01-056-35
Cluster 470|rmtF_1_JQ808129|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.662351086279832	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.03504177013877	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 472|armA_1_AY220558|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.87633856266478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	14.57323802629974	562.4898585997074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	8640.544582016746	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	7.198234186775174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6508268175481081	0.0	0.0	0.0	8563.25588483844	0.0	2.7023111414700756	0.0
Cluster 473|blaOXA-450_1_KR061502|beta-lactam	0.0	0.0	0.0	2.9307278869345694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.85967840029884	13.03426283792985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.71927216535094	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.190714135574265	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 476|erm(Q)_1_L22689|macrolide	0.0	353.19138255540344	0.0	0.0	0.0	645.2002227079357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.666980308129645	0.0	0.0	0.0	0.0	1.7140131274322883	0.0	0.0	0.0	0.0	0.0	1.061521587591305	0.0	0.0	7.150900245603032	0.614857973449455	2.4861450039432746	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.902376713526266	2.492436893410804	0.0	0.0	7.163367013873275	2.8472250368228056	0.0	0.5503630241288011	0.0	0	29.865758269763134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.3023263029747	0.0	0.0	280.2841899501371	0.0	0	0.0	0.0	0.0	0.0	0	0.0	8.063215935462665	0.0	0.0	0.0	0.0	10.843216202020395	0.0	0.0	0	0.0	0.0	0.0	0.3999018992652874	0.0	0.9393644652682341	0.0	0.0	18.046813491418344	5.85923773133479	503.2858558696767	97.17380835473891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.404622282940151	0.0
Cluster 477|aadD_2_M19465|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9103652315911985	0.0	0.0	0.0	8.358601659529644	0.0	0.0	0.0	16.451647571026488	0.0	53.7675469988596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	2.1097286995846036	0.0	0.0	492.97350647982194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1919264456945886	0.0	14.85391185121288	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	258.14159129304574	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	712.8966742416745	0.0	0.0	0.0	0.0	0.0	36.3549192643587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 480|blaCEPH-A3_1_AY112998|beta-lactam	0.0	0.0	0.0	0.0	1497.528957507024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	5.08257805609275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.08154386289559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 483|erm(B)_1_JN899585|macrolide	695.4567404323273	581.5210796020276	48.07930832207184	18.59505591664269	1.3155284555290485	0.0	1.2188928875374314	31350.332814722915	55.224588667654665	2200.0512299232823	0.0	922.1900324157411	1227.6398108282508	25.986140533893412	55.38373658233873	757.305617292689	2.6349509079134408	656.6413758337685	673.9666926396703	56390.257977177804	0.0	0.0	93.81639446375284	0.0	187.91110567645777	0.0	0.0	1377.5138114952808	238.05567708557845	0.0	34.14155781591662	0.0	0.0	105.70654896916736	0	44.02669097578011	4.435591375757809	0.0	518.0648020412016	42.677876397462285	0.0	8.673440498412898	803.7533163931757	415.11827509946556	27.01080700512903	95.91168947352286	0.0	52.42440107142476	7.687219418749832	221.10070067352015	80.60383762188702	2455.3369103819846	0	80.3347462254567	3057.9699984447316	77.15243093716478	2477.640005931521	260.8664531155591	10.053236612886442	0.0	0.0	0.0	665.5047572302822	0.0	163.417780221076	26200.765896240664	0	0.0	6.5484380890766225	632.8627114009718	417.54622851746933	0	0.0	29.76114870509396	0.0	0.0	23.92846420332846	26.03002108690175	100.38738779435096	4.403532036764328	0.0	0	23.692407543819268	53777.30393554849	0.0	5263.330728035156	25.855876418690602	397.0708692983412	552.0968870636098	0.0	211.7943806997085	1894.3617362408836	143.32706726759193	1595.1617755475672	0.0	3.8194603283598445	0.0	0.0	6.746803901674474	80.18806693744725	6.65889910525305	116.44116990430805	22.03247893259933	12.600020338659807	1367.4833775893385	1472.410697705202	0.0	119.2038064680552	0.0
Cluster 486|ant(4')-IIb_1_AY114142|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.479777001622702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 487|rmtB2_1_JN968578|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.10848034359958	0.0	0.0	0.0	9.500889592836542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.27687527648322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5870844111745985	0.0	0.0	0.0	0.0	0.0	20.875768007109993	0	0.0	2517.0191955047167	0.0	35.44841682072909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10919.319903830989	0	0.0	0.0	19360.62966932735	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	145.04210906798127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1415.7312154267922	0.0	0.0	0.0	0.0
Cluster 499|cfiA1_1_AB087225|beta-lactam	0.0	0.0	0.0	508.2685742623219	0.0	0.0	2.6737005275014623	0.0	0.0	0.0	0.0	0.0	0.0	289.4052792756199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.587131876767355	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.7646868815482533	0.0	0.0	0.0	18.056101985507013	573.1984906409153	0.0	0.0	0.0	0.0	0.0	0.0	607.3522275950414	0.0	0	0.0	0.0	862.7242408635415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	173.07711932728517	0	0.0	0.0	0.0	693.9548442765038	0.0	96.39741112191558	0.0	5483.995193731519	0.0	0	0.0	0.0	0.0	7.095033696642196	1593.4938478106192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3409595560915175	0.0	0.0	0.0	0.0	0.0	1457.2222389036833	0.0	4.310284526953392	0.0	0.0	0.0	0.0	0.0
Cluster 505|rmtD_1_DQ914960|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7463763175068916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	18.111028756238685	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.965124255446444	0.0	0.0	0.0	0.0	0.0	0.0	1.7815842711407355	0.0	0.0	0.0	0.0	0.0
Cluster 519|erm(T)_4_AJ488494|macrolide	0.0	0.0	0.0	0.0	0.0	0.0	2.181176746119614	73.49878864700875	0.0	14.365595469293128	0.0	15.418110304164564	0.0	4.511346123471781	0.0	18.150929589875933	21.218288890039812	5.229414314460637	0.0	134.2053188836637	0.0	0.0	0.0	0.0	2.5311330824543408	0.0	0.0	27.38253250384477	1.7579471556619821	0.0	0.0	0.0	0.0	0.0	0	0.0	6.152594488954381	0.0	4.990588069051758	19.03973895299352	0.0	0.0	0.0	13.445634680411583	17.315877364748744	0.0	0.0	20.736062408580533	0.0	0.0	7.9657806123905415	0.0	0	18.911705483320404	17.063755253295685	0.0	1000.9513486484822	0.0	0.0	0.0	0.0	0.0	4.347388900297524	0.0	0.0	75.24741772168849	0	471.40121444475983	0.0	0.0	0.0	0	0.0	0.0	0.0	5.718394516898356	0.0	0.0	0.0	0.0	0.0	0	0.0	164.14403316249738	14.014715641160908	30.097879786808477	0.0	2.7192129257764672	15.86308215288191	0.0	1.2741652657612437	38.162140486983176	39.37513808368737	48.618474615431424	0.0	0.0	0.0	0.0	9.58060079329626	0.0	0.0	0.0	0.0	2.344189830448336	0.0	0.0	0.0	0.0	0.0
Cluster 521|erm(C)_1_V01278|macrolide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.835266399753365	0.0	0.0	0.0	267.31148739845315	0.0	0.0	0.0	43.108457775955344	5.599270679316061	55.889365485798066	0.0	1.5779090710331745	0.0	0.0	0.0	3.2778452693402835	0.0	0.0	0.0	26.419865345506476	0.0	0.0	0.0	0.0	0.0	0.0	0	19.078751694065957	0.0	0.0	85.93168831398496	0.0	0.0	61.798263551191894	0.0	0.0	0.0	75.23772036724581	0.0	0.0	0.0	12.813209291216827	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	11.93821847780265	0.0	0.0	0.0	2.581262159551655	0.0	72.26076772151971	0.0	0	228176.1926987599	0.0	744.3631557839402	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.36647796364113	0.0	0	0.0	27.84586276863795	2.5603807421351656	9.62263945107098	0.0	35.5197188429551	0.0	0.0	0.0	297.0816630965843	93.5159529487575	0.0	340.67369006402436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.750753862489997	0.0	0.0	0.0
Cluster 522|erm(G)_1_M15332|macrolide	14.069963693640567	449.66495464229604	7.025187526609068	365.19617028598736	0.0	0.0	396.29255006060737	0.0	637.6596699813633	0.0	0.0	14.647204788956335	0.0	0.0	0.0	635.8497521953414	0.0	689.3021743248428	0.0	0.0	84.4508551328617	52.39685086077081	0.0	0.0	0.0	0.0	0.0	0.0	14.612935731440228	12.29060979713021	103.5651399028926	0.0	0.0	314.83246456794717	0	0.0	3.6531029778166637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.130356191738773	20.185729854626924	0.0	0.0	7.340502048058795	0.0	11.351237372656522	0.0	0	60.956479281059515	0.0	15.445332597595488	0.0	0.0	0.0	28.08731244416242	0.0	1718.3116565552145	0.0	0.0	57.80861417721577	0.0	0	0.0	13.277513110322666	0.0	0.0	0	0.0	14.924702572851567	31.957695170118484	0.0	0.0	209.40876999400976	0.0	0.0	0.0	0	0.0	350.8578708848381	0.0	17.870616123417534	426.31737597676124	0.0	0.0	0.0	10.591498771640339	161.12903761170674	374.06381179503	16.49555388737852	0.0	54.42730967912779	31.19550664913507	0.0	14.221204302549136	6.13682919854238	3.9537213437439984	0.0	0.0	8.351176270972198	0.0	0.0	0.0	9.289194548803385	0.0
Cluster 523|erm(T)_1_M64090|macrolide	0.0	44.9664954642296	4.683458351072712	2.5185942778343957	4.275467480469408	0.0	0.0	277.24175423467267	1.7422395354682059	0.0	0.0	0.0	0.0	16.07167056486822	0.0	143.6948592531845	338.75587609862174	111.77873097159613	0.0	0.0	0.0	0.0	0.0	36.05629796274312	25.5486245510235	0.0	0.0	2.032297334269729	8.350248989394416	0.0	0.0	0.0	0.0	0.0	0	6.359583898021986	25.571720844716644	0.0	11.852646663997925	90.43876002671922	0.0	0.0	4.997671085274262	214.66329257129325	424.9604903265421	0.0	0.0	0.0	2.4468340160195985	12.813209291216827	34.05371211796956	0.0	0	173.24473058827442	101.31604681644313	3.432296132798997	15060.530672804136	0.0	17.907327716703975	0.0	0.0	5.352995814813752	15.48757295730993	0.0	72.26076772151971	0.0	0	5193.597407754247	53.11005244129066	0.0	0.0	0	0.0	12.792602205301343	0.0	101.85890233225196	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	190.74836528906985	254.31261406401876	0.0	0.0	155.40863296651497	0.0	0.0	216.51714429073093	654.6116706413025	564.9727206427143	3.2139027364530595	18.142436559709264	0.0	0.0	45.50785376815723	0.0	15.814885374975994	4.474434370643244	0.0	2.7837254236573994	0.0	42.172194991593315	0.0	9.289194548803385	0.0
Cluster 524|erm(Y)_1_AB014481|macrolide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.02319033560923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 526|erm(A)_1_X03216|macrolide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.137084402906012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	593.8543204089518	4.791765378031738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 527|erm(A)_2_AF002716|macrolide	0.0	0.0	0.0	12.399233367800102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3956705818443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.002578053587026	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	6.767570602951018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 531|erm(33)_1_AJ579365|macrolide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.10931588409272	0.0	0.0	0.0	0.0	0.0	7.642990151904009	0.0	0.0	0.0	0.0	0.0	16.137084402906012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.787265900681778	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	34.27183109986209	0.0	128.58384145606934	0.0	0.0	0.0	0.0	0.0	6.197270677373336	38.365519158464615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 542|blaEBR-1_1_AF416700|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.89178906819876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 548|npmA_1_AB261016|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1633513294922646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 551|catA1_1_V00622|phenicol	0.0	0.0	2.456896184169292	0.0	0.0	0.0	0.0	0.0	8.682636373480895	0.0	0.0	0.0	0.0	0.0	9.21240078075465	0.0	147.60044675967583	0.0	0.0	2.069388945617278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.22871441150053	0.0	0.0	0.5543801399954104	0.0	0.0	0.0	0	0.0	33.536683075038226	0.0	117.36063254188109	0.0	0.0	0.0	0.0	0.0	0.0	0.48132887879885367	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	120.91488865962393	175.553507120211	4.778110828294997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.776670346083963	0.0	0.0	0	0.0	0.0	0.0	0.7211345724456003	0.0	0.0	0.0	0.0	0.0	2.641459632978799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.33393709386873	2487.845255659061	0.0	0.0	0.0
Cluster 552|catQ_1_M55620|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9209448903549293	0.0	0.0	0.0	100.82196682026714	0.0	3.25766793359843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.77083433266836	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	85.88311189323086	0.0	0.0	0.0	0.0	12.563953717761644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	4.207522297225851	0.0	5.401646372929569	0.0	0.0	0.0	29.46865567912123	0.0	21.060967140250828	0.0	0.0	39.170864251228174	8.661766188205767	0	24.4716477444001	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	98.79543642504724	0.0	0.0	3.7057200111240527	0.0	0.7937422967037256	0.0	0.0	0.0	0.0	0.0	0.0	2.1361050277727616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 555|qnrVC1_1_EU436855|quinolone	0.0	0.0	0.0	0.0	1.7691589574356172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	11.622336183791347	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.7427758823879	0.0	1.1376244060261047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
